distortion,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p38,p40,p41,p42,p43,p44
NA,-0.0734483198397963,NA,NA,NA,-24.7819312480307,NA,-19.2401483702112,5.21350581956287,NA,NA,NA,NA,NA,NA,-21.2287038414875,NA,-7.41819062266605,-16.4830619422428,NA,24.0213548618169,4.37928628047573,NA,-20.3743264264679,NA,NA,NA,NA,NA,NA,-9.41654739216826,NA,NA
NA,-6.10954231860714,17.4977756789853,-13.6429013446268,NA,14.1375312338643,13.6356116382558,12.3701019224231,8.99033770427858,NA,1.79143960012509,-8.86073758806119,-6.82099365728102,NA,23.4190748922032,-4.27376772349304,-4.40757086396318,-8.26427195050847,-17.23885305033,-12.3297613971858,NA,-2.36550157270479,17.1572514104242,-24.8482517987967,10.6544799910731,-9.30428188739243,28.3652058968549,12.3345335041876,-10.5213265204131,-8.52124070837704,NA,-17.2611646501961,10.469480578492
NA,11.9707694272443,NA,-22.3018315642068,NA,32.462810025935,-10.6793911970432,-28.3001282161045,4.74507427965925,2.85031267974766,-17.0603671011559,2.49490234463265,-15.2987417856517,NA,-17.2177159817489,-7.56867150724671,-11.3589253665227,20.8426115561584,-18.7635491288859,-8.16916687049658,NA,20.1362149551396,-5.56592180367035,18.1599505459236,-3.17581564468441,18.6777932174939,-8.9670201859022,2.9379451872277,-3.15343467987391,-14.197835321551,-12.7368505150864,4.13526013284386,-13.3597485833823
NA,3.73814897422319,NA,-20.0204689447377,-18.5693898529383,-18.4836399803691,-3.77006446202414,NA,14.2836154909284,-7.73319280004996,4.03678586696004,11.5722893132063,-12.0795568544132,NA,-1.67460166730595,-17.3071601417144,12.9820876313375,-7.82938346044913,-0.100576376764623,5.01470719440846,NA,-3.7073591444417,10.4945822743621,18.7182437815066,6.7944304318876,-5.69280607851157,26.186099906062,30.6819928726476,-6.97257695334951,-10.5551949939634,NA,14.912149185231,16.8359741947729
NA,-9.76104129424662,NA,-22.3762803627294,9.21326542423807,4.17981529080169,-21.215401347078,NA,19.5817596104554,27.6352032044677,-37.2360612642967,-3.40680195843399,-3.87295784185375,-25.987040641809,-3.96771006943,-17.4821353938014,16.3946944994316,-0.530993685091464,-0.685081499621307,7.2726136727364,NA,-5.38940340345718,-6.41371271865855,-6.37462331788093,3.47112607589764,-6.8428550017841,-6.40297271255975,16.7576616455758,-2.48324091242469,-9.7583720296123,-11.389046267066,6.41198801596475,25.5227741441163
NA,5.83810496880625,NA,-19.5044561250881,-21.7793517043919,-0.471148050717522,-3.64883820566582,NA,12.9074319785066,0.0854884768779759,-57.2010946360106,22.0673541842689,15.9127750180124,-42.6597018327556,5.78858291742971,0.634237936731584,-3.07695230206842,10.4767429325948,-6.72964450266313,12.7567967246078,NA,NA,-12.1773540110264,-5.23419673626083,11.1205838959275,NA,-6.95097468075157,2.51069428072853,-10.909987257608,13.9092668177066,-10.7710426382225,20.5317268656722,-3.06478905125856
NA,-5.76893815048443,NA,-15.7802617021779,16.5161210828885,-15.1037033035677,-12.0589829915833,-23.2458429158736,21.3788303019672,6.71195358141148,-0.562090303071969,-19.6293582040026,0.386743554604743,NA,17.7480570477646,-8.69953335393005,24.7454957446336,6.6161641875985,0.887103135151093,-5.24895747821425,24.0910238841856,2.98645740601895,15.6785568215922,-21.3491202245991,3.57739160532783,6.88478650457065,-9.76330761845887,23.2509202084019,7.56658101726454,-24.8525512198696,NA,-22.8906552449796,10.4615743423095
NA,10.0590291358522,13.0133704796593,-16.2246494251447,NA,18.0088479655349,13.8368894708496,4.381955695231,11.0073316750937,18.0201080287084,-24.2539980101168,6.94169558866493,-11.7295623400198,-15.9389480325419,13.6379120254714,-4.91105362801678,-20.1843125321976,-1.59704520606991,13.0732989498983,-9.51858374288686,45.7499212057992,22.8333633948301,18.3701701957931,31.3179098523676,22.3086182644414,NA,18.3437354545554,15.9941963627383,-1.29786793051999,22.1943196431576,NA,-17.389173047498,-4.37267398000904
NA,3.83521979991922,NA,-25.3551932320123,NA,1.8599514420602,-7.776173685508,-20.9722416350544,2.22789651596751,20.3602554527889,-13.6069997163758,3.34819778591752,12.042006629496,-26.3399689623823,7.00036715901899,-4.49047026355362,4.05732448651929,1.10147399801887,-0.766856732995245,-7.21007839313099,21.7665000619721,12.4687378096455,15.3343928594083,-4.66753927895648,14.6523940799316,7.85743152000376,9.44359068295035,28.2862228091923,-6.09979758796399,-10.9230001454689,NA,-8.42679944351253,-7.76728090338554
NA,-6.36075017600466,NA,-12.0090794189522,17.5292982364311,2.74786637345255,-1.53452853792853,-27.5412515276327,10.47748961078,44.7307114548628,6.30897432334002,27.9580066448024,-33.8026540573701,-18.4448997510492,17.0537614289637,4.42590914233882,18.7035995731247,13.0032835962308,19.5557934451903,-0.051787090363457,-2.05192619527637,9.17833243377928,21.4674239332606,17.8355028016926,14.1446529872851,-10.1581935102793,11.1592130880249,23.5205704678181,11.543390220196,-16.6701660732963,NA,23.0336786475436,-5.97131598724164
